Upkeep_ID,Book_ID,Employee_ID,Tools_Used,Reason_for_Upkeep,Date
37158036,6069,1003,Glue,Cover damage,2023-11-03
60750996,63780,1030,Binding Tape,Water damage,2023-08-29
40303769,80381,1006,Scalpel,Faded text,2024-05-09
68353180,47948,1016,Scalpel,Mold growth,2024-01-03
15531164,26373,1003,Scissors,Dust accumulation,2024-11-27
33750177,66769,1018,Tweezers,Cover damage,2023-12-30
14482597,70303,1025,Glue,Loose binding,2023-09-30
85261479,18779,1026,Clamps,Dust accumulation,2023-05-25
87489704,80935,1012,Binding Tape,Staining,2024-02-08
55508137,29864,1030,Brush,Dust accumulation,2024-03-10
27458743,69615,1003,Clamps,Cover damage,2023-07-22
27851960,63293,1012,Scissors,Mold growth,2023-02-15
26803386,327,1006,Glue,Mold growth,2024-09-08
50920638,77470,1016,Glue,Torn pages,2023-03-02
79756482,48584,1016,Binding Tape,Faded text,2023-06-16
25230533,8256,1006,Scissors,Mold growth,2023-04-27
72809670,68211,1025,Scalpel,Mold growth,2023-10-04
47119560,58747,1016,Scissors,Water damage,2024-10-11
12385485,159,1016,Tweezers,Dust accumulation,2024-06-16
28769486,10170,1003,Tweezers,Water damage,2024-02-01
66649294,2775,1016,Scissors,Cover damage,2023-03-18
36371667,21556,1030,Clamps,Aging and brittleness,2023-09-03
63765720,4292,1025,Brush,Loose binding,2023-09-01
41876697,15869,1012,Clamps,Mold growth,2024-08-30
47774944,95130,1003,Brush,Faded text,2024-06-03
54066401,20541,1003,Glue,Loose binding,2024-02-07
88276192,7748,1016,Clamps,Staining,2023-04-01
10157291,86099,1025,Brush,Faded text,2023-09-10
35585261,50692,1003,Tweezers,Mold growth,2023-07-28
95878381,49243,1012,Brush,Mold growth,2023-07-20
45939957,98623,1006,Brush,Mold growth,2024-08-12
36109560,86904,1016,Tweezers,Cover damage,2023-09-13
59178233,13307,1018,Glue,Mold growth,2024-05-07
96140543,55233,1003,Binding Tape,Water damage,2023-05-17
26934528,87484,1012,Binding Tape,Cover damage,2024-07-31
84081920,49721,1018,Scalpel,Staining,2025-01-09
80280849,51881,1025,Brush,Aging and brittleness,2024-06-01
79756566,51523,1030,Clamps,Insect damage,2024-12-30
78970137,59929,1012,Brush,Cover damage,2023-12-25
13827354,48062,1026,Scissors,Aging and brittleness,2023-11-14
92077337,91061,1026,Binding Tape,Torn pages,2023-06-08
48299292,14360,1020,Brush,Loose binding,2023-11-29
70319392,73570,1030,Glue,Mold growth,2023-05-24
82115873,95005,1030,Scissors,Staining,2023-09-26
58522916,50635,1016,Glue,Aging and brittleness,2023-04-11
75693348,97241,1025,Scissors,Faded text,2023-09-14
78052647,29892,1012,Glue,Aging and brittleness,2023-05-19
35716392,53535,1018,Binding Tape,Torn pages,2024-03-02
46988583,71271,1030,Glue,Mold growth,2024-12-07
72023337,80111,1016,Brush,Torn pages,2023-12-25
18152747,3487,1016,Tweezers,Faded text,2023-08-07
34798888,92260,1025,Tweezers,Cover damage,2023-12-02
83164458,92682,1006,Scissors,Loose binding,2024-12-02
78314795,60101,1025,Clamps,Water damage,2024-03-27
54590767,2764,1003,Tweezers,Mold growth,2023-11-15
30080305,78078,1006,Tweezers,Aging and brittleness,2024-11-12
13958449,7015,1020,Scissors,Torn pages,2024-05-21
61537587,83933,1018,Binding Tape,Faded text,2023-08-17
64159030,96137,1003,Brush,Insect damage,2024-10-26
62586170,29305,1030,Tweezers,Insect damage,2024-09-23
80018748,12498,1018,Binding Tape,Cover damage,2023-07-17
68484412,79512,1006,Scalpel,Torn pages,2024-02-28
88800575,30354,1003,Brush,Loose binding,2023-05-14
12385600,23273,1025,Scissors,Staining,2024-10-03
41745730,76517,1018,Tweezers,Mold growth,2023-06-26
82509124,34961,1003,Tweezers,Cover damage,2024-06-08
41221446,71081,1003,Clamps,Torn pages,2024-12-10
43711815,19688,1026,Binding Tape,Aging and brittleness,2023-02-12
48823623,85374,1026,Tweezers,Cover damage,2024-01-18
70450507,30402,1016,Brush,Staining,2023-02-23
53542228,27307,1006,Binding Tape,Torn pages,2024-05-26
65994071,5957,1003,Glue,Dust accumulation,2024-05-19
99548509,30694,1016,Tweezers,Loose binding,2023-10-09
51445088,53709,1006,Binding Tape,Torn pages,2024-06-07
26803560,50060,1018,Clamps,Cover damage,2024-04-05
24182121,5299,1012,Brush,Dust accumulation,2023-09-04
36765034,58968,1025,Scissors,Insect damage,2023-05-08
34405742,96268,1030,Clamps,Torn pages,2024-11-16
20381042,61876,1026,Clamps,Cover damage,2023-11-19
44236148,62658,1020,Binding Tape,Faded text,2024-07-25
89062773,64981,1026,Scissors,Loose binding,2024-09-22
30997884,18627,1018,Tweezers,Mold growth,2023-07-07
35847553,91940,1012,Tweezers,Torn pages,2024-09-28
64814466,14408,1030,Glue,Faded text,2024-02-26
78708098,11263,1020,Clamps,Faded text,2024-03-14
97189251,72281,1016,Scalpel,Insect damage,2024-02-27
51051911,37428,1016,Tweezers,Staining,2024-07-16
77397386,47543,1018,Scissors,Water damage,2024-08-26
68484491,6358,1020,Clamps,Loose binding,2024-08-29
29162892,96078,1006,Clamps,Staining,2024-11-20
24444310,61195,1012,Brush,Dust accumulation,2024-02-28
42007960,79562,1016,Tweezers,Water damage,2024-06-18
70319517,93696,1003,Clamps,Cover damage,2024-05-05
19725732,64937,1025,Brush,Cover damage,2023-02-23
87883180,35804,1020,Brush,Insect damage,2024-01-30
36634030,53749,1020,Scalpel,Torn pages,2023-04-21
96140731,42863,1016,Binding Tape,Cover damage,2024-02-03
33095102,75288,1025,Scissors,Staining,2024-03-10
62324162,27215,1003,Scalpel,Staining,2025-01-02
58916291,89822,1006,Glue,Staining,2024-09-11
75955656,14975,1006,Scissors,Torn pages,2023-04-09
38337993,71358,1006,Scalpel,Staining,2024-07-26
85786058,13120,1003,Brush,Cover damage,2024-10-15
30342601,87687,1016,Binding Tape,Staining,2023-07-05
78446026,64728,1018,Binding Tape,Water damage,2024-09-04
82116044,36099,1012,Binding Tape,Loose binding,2023-07-25
23002576,75218,1026,Glue,Torn pages,2024-04-04
41745879,41985,1020,Scissors,Torn pages,2024-08-08
62848475,75576,1026,Scalpel,Dust accumulation,2024-03-12
26672605,78890,1026,Scissors,Torn pages,2024-08-30
59964897,24877,1025,Clamps,Loose binding,2024-06-13
71892461,45000,1016,Brush,Water damage,2024-12-11
76873200,3595,1030,Tweezers,Water damage,2024-07-26
39648759,63978,1020,Tweezers,Dust accumulation,2024-04-19
86048250,64642,1020,Scissors,Torn pages,2024-07-10
86703610,13971,1020,Clamps,Staining,2024-04-21
59309563,15990,1020,Brush,Staining,2024-02-01
32046591,60371,1016,Clamps,Staining,2024-07-15
52493828,4200,1030,Scissors,Mold growth,2023-10-05
41090572,13118,1003,Tweezers,Dust accumulation,2024-02-10
73858575,40666,1006,Tweezers,Aging and brittleness,2024-12-20
48037399,9691,1026,Clamps,Insect damage,2024-04-13
10026520,24545,1018,Tweezers,Loose binding,2024-01-13
92732952,46065,1006,Scissors,Cover damage,2023-09-07
30473754,16870,1006,Scissors,Loose binding,2023-08-20
72941080,92798,1025,Tweezers,Aging and brittleness,2024-11-27
39386653,57099,1030,Clamps,Aging and brittleness,2024-08-11
12254750,94423,1006,Scissors,Mold growth,2023-11-09
95747617,47660,1016,Scissors,Loose binding,2024-06-07
93257250,299,1025,Scalpel,Mold growth,2023-05-21
18415143,75587,1025,Glue,Faded text,2024-09-18
59178538,75755,1020,Scissors,Insect damage,2024-09-14
85392938,91186,1003,Brush,Faded text,2024-12-24
37551667,44975,1020,Clamps,Aging and brittleness,2023-09-13
87096884,59144,1030,Clamps,Water damage,2023-08-28
43056693,44475,1012,Binding Tape,Insect damage,2023-11-02
91946549,21263,1012,Brush,Loose binding,2023-11-10
33750581,31211,1003,Scalpel,Aging and brittleness,2023-04-06
62324280,7862,1030,Binding Tape,Dust accumulation,2023-11-20
50003513,15640,1030,Clamps,Dust accumulation,2024-09-21
42008120,37852,1006,Tweezers,Water damage,2024-01-13
52493881,63971,1003,Scissors,Aging and brittleness,2024-04-26
91815480,30699,1020,Tweezers,Torn pages,2024-09-22
45415995,79344,1012,Scissors,Faded text,2024-01-25
37289531,52088,1025,Scalpel,Aging and brittleness,2024-04-05
68091450,58143,1025,Glue,Insect damage,2023-03-12
96665152,50138,1025,Tweezers,Insect damage,2023-12-10
26148417,20004,1026,Clamps,Insect damage,2024-01-19
44498498,18589,1012,Scissors,Dust accumulation,2025-01-06
46333505,25632,1006,Scissors,Staining,2025-01-15
91553339,71576,1020,Glue,Faded text,2023-12-21
68222535,80546,1026,Clamps,Cover damage,2024-02-15
41352777,70467,1025,Tweezers,Faded text,2023-02-05
43318858,88655,1018,Scissors,Aging and brittleness,2023-10-15
55377481,36363,1006,Tweezers,Cover damage,2024-06-20
78052942,14067,1003,Binding Tape,Faded text,2024-03-18
76217936,17098,1018,Scalpel,Mold growth,2023-04-03
30867025,58283,1012,Glue,Loose binding,2024-04-26
64290388,32041,1030,Brush,Water damage,2024-09-21
46726747,90843,1030,Glue,Staining,2023-04-14
92733021,28535,1025,Binding Tape,Loose binding,2024-03-12
95747681,72161,1030,Scalpel,Staining,2023-09-27
62848609,73797,1006,Binding Tape,Staining,2024-07-21
55377508,27873,1020,Scissors,Water damage,2024-08-04
51052133,83037,1026,Brush,Cover damage,2023-08-24
70712938,15892,1012,Scissors,Staining,2024-02-08
80805485,55012,1026,Tweezers,Staining,2023-10-21
90766963,72150,1012,Scalpel,Cover damage,2024-10-02
62324340,27270,1012,Clamps,Aging and brittleness,2023-12-20
54853237,86056,1006,Scalpel,Insect damage,2023-03-06
38600311,62114,1016,Clamps,Torn pages,2024-09-19
36634236,53162,1020,Tweezers,Insect damage,2023-09-18
36896381,41253,1025,Brush,Aging and brittleness,2024-11-23
50134655,51006,1020,Glue,Staining,2023-04-12
32702080,14757,1020,Brush,Faded text,2023-12-31
82771591,80288,1016,Clamps,Torn pages,2024-07-04
33226376,78697,1016,Clamps,Loose binding,2024-07-05
70450831,48690,1030,Scalpel,Aging and brittleness,2024-06-08
72941199,37988,1026,Tweezers,Torn pages,2024-11-03
36109974,61647,1018,Clamps,Staining,2025-01-02
95485593,73248,1020,Clamps,Dust accumulation,2025-01-09
66387613,84294,1025,Brush,Loose binding,2023-03-16
48430752,60316,1030,Binding Tape,Staining,2024-02-06
90504866,86660,1026,Binding Tape,Mold growth,2024-10-12
51838630,40898,1003,Tweezers,Faded text,2024-01-06
65339053,28375,1025,Clamps,Water damage,2023-07-12
32702126,99200,1016,Scalpel,Loose binding,2024-02-22
99942067,28852,1012,Clamps,Water damage,2024-11-30
40173238,68406,1026,Glue,Torn pages,2024-04-01
51707575,73111,1003,Scalpel,Loose binding,2023-03-19
44891838,86429,1026,Clamps,Faded text,2024-09-11
45285055,53458,1020,Scissors,Aging and brittleness,2024-05-11
62455488,13177,1020,Clamps,Faded text,2024-04-22
45809345,62232,1012,Brush,Torn pages,2024-01-16
26410690,53052,1025,Tweezers,Staining,2023-05-05
89849543,63870,1018,Clamps,Mold growth,2023-11-07
75955914,53013,1003,Binding Tape,Aging and brittleness,2023-03-19
85393101,79787,1025,Clamps,Insect damage,2024-10-01
64290518,43548,1016,Scissors,Faded text,2024-05-06
49741533,75751,1016,Scissors,Insect damage,2023-11-26
44105437,3911,1020,Scissors,Cover damage,2023-02-15
79101663,87885,1018,Brush,Faded text,2024-08-21
70319840,47846,1018,Scalpel,Dust accumulation,2024-09-22
73334500,63545,1020,Tweezers,Cover damage,2023-02-25
41221866,40194,1003,Tweezers,Staining,2024-01-06
63373035,21855,1012,Clamps,Water damage,2024-01-28
67305200,98249,1020,Scalpel,Insect damage,2024-12-25
21954291,73925,1012,Scissors,Water damage,2023-08-04
64683768,83219,1003,Brush,Aging and brittleness,2023-03-15
85262078,88869,1026,Binding Tape,Aging and brittleness,2024-08-14
91029249,98459,1016,Scissors,Water damage,2023-01-26
59834114,79507,1020,Glue,Cover damage,2024-02-15
93388558,62835,1030,Binding Tape,Aging and brittleness,2023-08-04
36372240,38197,1025,Brush,Aging and brittleness,2023-12-15
65339162,15718,1003,Glue,Torn pages,2024-08-24
37551900,80004,1030,Scissors,Mold growth,2024-05-13
50790174,45301,1025,Glue,Cover damage,2023-06-26
38993694,16788,1025,Scissors,Cover damage,2024-03-08
22478626,68939,1006,Scissors,Dust accumulation,2024-07-21
29294373,70168,1030,Brush,Loose binding,2024-11-06
83296047,64665,1020,Glue,Loose binding,2024-11-27
81723184,64568,1018,Scalpel,Cover damage,2023-04-18
29032248,1179,1018,Binding Tape,Cover damage,2023-03-30
37945146,9892,1018,Tweezers,Staining,2024-10-30
72548159,60994,1006,Clamps,Staining,2024-01-30
26410819,31909,1016,Clamps,Faded text,2024-07-31
21167941,99111,1030,Clamps,Water damage,2023-11-28
43056982,90427,1003,Glue,Faded text,2023-05-20
78577497,13940,1006,Glue,Staining,2024-04-08
93781851,4784,1018,Brush,Faded text,2023-03-03
23789408,35622,1030,Brush,Loose binding,2023-06-16
45678440,26208,1003,Binding Tape,Faded text,2023-12-07
26673000,93562,1018,Scalpel,Aging and brittleness,2024-04-30
39255915,89976,1012,Scalpel,Torn pages,2024-06-14
71499628,26107,1012,Scissors,Aging and brittleness,2023-04-17
61669233,41201,1012,Scissors,Staining,2024-03-20
24313715,19774,1016,Binding Tape,Insect damage,2023-09-14
23527287,65837,1003,Brush,Dust accumulation,2024-08-02
25755518,71552,1025,Clamps,Mold growth,2023-03-27
38993791,42622,1006,Scalpel,Faded text,2024-06-15
13041539,18097,1020,Glue,Cover damage,2024-12-03
29949830,82814,1018,Binding Tape,Staining,2024-01-10
90636167,80359,1006,Glue,Cover damage,2024-09-09
38600587,1150,1030,Binding Tape,Torn pages,2023-10-25
17891212,29410,1020,Tweezers,Aging and brittleness,2023-02-17
69533582,1089,1018,Binding Tape,Torn pages,2024-03-04
92471190,30042,1025,Clamps,Aging and brittleness,2024-07-03
26410904,32232,1020,Glue,Faded text,2023-11-03
48562072,96710,1020,Brush,Water damage,2023-12-22
69926812,87207,1026,Binding Tape,Aging and brittleness,2023-11-16
79888285,46878,1012,Binding Tape,Faded text,2024-08-16
42008479,62830,1030,Binding Tape,Dust accumulation,2023-07-23
79101858,39587,1020,Tweezers,Water damage,2024-02-12
27721637,7780,1006,Binding Tape,Water damage,2023-04-12
47251369,74055,1025,Scissors,Cover damage,2023-12-26
59178922,3625,1006,Tweezers,Loose binding,2024-08-16
23920554,99755,1025,Tweezers,Aging and brittleness,2024-04-16
27721644,43805,1018,Brush,Loose binding,2024-08-24
55902125,8572,1016,Tweezers,Faded text,2023-07-04
85655472,18594,1018,Tweezers,Aging and brittleness,2024-07-16
72810417,36716,1026,Clamps,Insect damage,2023-11-20
66650035,69336,1018,Binding Tape,Dust accumulation,2024-11-20
16056243,29253,1006,Scalpel,Aging and brittleness,2023-05-03
86048691,90117,1006,Glue,Loose binding,2023-11-21
81723326,10882,1012,Glue,Dust accumulation,2023-05-25
52887489,46379,1030,Scalpel,Staining,2023-10-14
33357763,58828,1003,Glue,Insect damage,2023-07-23
78184389,33245,1006,Brush,Insect damage,2023-10-30
89849804,43123,1020,Scalpel,Dust accumulation,2023-10-07
82116558,43668,1020,Tweezers,Faded text,2024-12-03
33357776,56474,1020,Tweezers,Torn pages,2023-11-10
48168914,97007,1026,Tweezers,Insect damage,2024-11-29
89063381,61968,1018,Clamps,Dust accumulation,2024-11-14
42663894,9620,1025,Binding Tape,Loose binding,2024-12-06
90111959,12898,1020,Clamps,Loose binding,2023-07-14
89194459,98994,1003,Clamps,Dust accumulation,2024-02-11
58916828,71786,1012,Tweezers,Aging and brittleness,2024-09-04
52428793,55351,1006,Glue,Faded text,2024-02-02
58785761,46587,1006,Binding Tape,Staining,2023-02-04
20774882,70097,1012,Clamps,Faded text,2024-07-14
60751842,20652,1003,Binding Tape,Mold growth,2024-12-06
25100261,16061,1003,Binding Tape,Faded text,2024-05-03
18284522,2801,1012,Clamps,Dust accumulation,2024-09-27
10944491,82473,1018,Tweezers,Insect damage,2023-12-15
18284529,5133,1026,Scalpel,Dust accumulation,2023-03-13
79626236,30342,1016,Clamps,Mold growth,2023-04-15
99155965,62745,1020,Scissors,Torn pages,2024-03-24
37552126,59653,1020,Binding Tape,Mold growth,2024-02-06
72810494,5241,1025,Glue,Cover damage,2024-09-25
83034115,83812,1012,Binding Tape,Water damage,2023-06-02
17891337,95673,1003,Binding Tape,Faded text,2024-10-16
60620809,20396,1030,Binding Tape,Dust accumulation,2024-07-09
97058827,17778,1026,Clamps,Water damage,2023-04-19
21692428,98586,1016,Clamps,Water damage,2023-10-27
89325580,23996,1012,Binding Tape,Insect damage,2023-02-23
22085647,75611,1020,Clamps,Water damage,2023-06-22
78315535,56026,1030,Brush,Mold growth,2024-10-12
90505232,92424,1030,Scalpel,Faded text,2023-05-25
45809682,81638,1012,Scalpel,Dust accumulation,2024-11-07
26542100,36967,1012,Scalpel,Insect damage,2023-06-26
98893848,52511,1016,Scissors,Mold growth,2023-05-14
19595292,79975,1020,Glue,Cover damage,2024-10-17
68354077,77585,1018,Brush,Insect damage,2023-09-16
41615393,86019,1030,Tweezers,Cover damage,2024-03-28
90243106,24440,1016,Glue,Mold growth,2024-12-23
45678629,6021,1030,Tweezers,Water damage,2023-07-30
10551334,15516,1006,Scissors,Aging and brittleness,2023-05-26
60096552,10185,1025,Scalpel,Torn pages,2023-10-14
48824366,81,1012,Tweezers,Cover damage,2024-10-25
84213806,4846,1006,Scissors,Torn pages,2024-06-13
27590706,65312,1030,Tweezers,Dust accumulation,2023-06-24
81723456,71036,1018,Brush,Insect damage,2023-02-10
48431169,98285,1020,Brush,Mold growth,2024-07-31
81854530,66810,1012,Glue,Faded text,2023-03-21
41484359,99248,1020,Brush,Dust accumulation,2023-01-24
49741897,23210,1003,Glue,Aging and brittleness,2023-12-17
60227659,50781,1030,Glue,Cover damage,2024-06-09
18546765,35847,1012,Clamps,Insect damage,2023-12-13
27066445,68983,1003,Scalpel,Water damage,2023-09-10
79233105,77065,1016,Glue,Loose binding,2024-03-30
66650195,65086,1025,Scissors,Cover damage,2023-07-09
27328597,66449,1016,Brush,Cover damage,2023-08-31
34668637,70350,1030,Glue,Cover damage,2023-08-22
15532127,31218,1006,Tweezers,Aging and brittleness,2024-12-12
86311008,86797,1006,Scalpel,Torn pages,2023-09-30
49217631,93158,1006,Tweezers,Cover damage,2024-10-30
50004068,58858,1025,Brush,Staining,2024-12-30
94044263,80270,1012,Scalpel,Faded text,2024-09-27
51183726,76215,1020,Binding Tape,Dust accumulation,2023-08-17
27590766,17068,1025,Clamps,Faded text,2024-05-19
65077358,97178,1006,Scalpel,Aging and brittleness,2024-01-31
18022513,78344,1026,Binding Tape,Staining,2024-06-24
83558515,18465,1003,Scissors,Cover damage,2024-02-09
92340340,65307,1016,Scalpel,Aging and brittleness,2023-02-15
63897716,67803,1016,Scissors,Mold growth,2024-07-31
64553086,69388,1030,Clamps,Torn pages,2024-08-10
99942533,59413,1006,Tweezers,Mold growth,2023-12-09
95617159,20797,1003,Scissors,Staining,2024-02-07
71368840,57436,1003,Scalpel,Aging and brittleness,2023-09-06
59703439,62234,1012,Tweezers,Mold growth,2023-07-04
84869268,63218,1016,Binding Tape,Loose binding,2024-03-05
99025046,7255,1016,Scissors,Dust accumulation,2023-08-12
85786775,17551,1006,Binding Tape,Aging and brittleness,2024-12-17
10289303,36688,1030,Scalpel,Loose binding,2024-06-23
73597103,85160,1025,Scissors,Loose binding,2023-12-01
83951795,68181,1025,Tweezers,Faded text,2023-03-25
98369715,49348,1006,Brush,Torn pages,2023-11-09
93651130,75477,1030,Binding Tape,Faded text,2024-09-03
95092923,74318,1016,Clamps,Dust accumulation,2023-06-25
47382717,55847,1020,Clamps,Mold growth,2023-12-13
30998717,10960,1012,Scalpel,Mold growth,2024-10-14
15007940,8782,1030,Binding Tape,Faded text,2024-09-06
52756684,13749,1003,Scalpel,Dust accumulation,2023-08-15
70844622,83555,1012,Glue,Torn pages,2024-05-29
28901583,14550,1006,Tweezers,Loose binding,2024-02-06
26935510,39413,1003,Scissors,Torn pages,2024-07-15
90243290,55447,1020,Clamps,Insect damage,2024-03-01
48955612,93905,1025,Clamps,Cover damage,2023-10-20
61800670,11753,1020,Binding Tape,Water damage,2023-09-04
31785183,52321,1018,Glue,Insect damage,2024-08-03
87884003,42401,1020,Binding Tape,Faded text,2024-01-06
22085860,99164,1025,Tweezers,Faded text,2023-10-22
75563237,37407,1025,Scalpel,Dust accumulation,2023-11-05
80806122,48510,1003,Tweezers,Staining,2023-10-23
89850095,22235,1020,Scissors,Staining,2023-05-15
32702704,62067,1003,Brush,Insect damage,2024-07-26
67436785,97606,1012,Brush,Torn pages,2024-05-25
66257137,49817,1006,Clamps,Staining,2024-09-27
24183035,5594,1016,Brush,Torn pages,2023-10-08
96927999,76945,1018,Clamps,Cover damage,2024-11-29
49611010,46768,1003,Tweezers,Mold growth,2023-07-06
61931780,69326,1016,Brush,Aging and brittleness,2024-01-25
26149125,33216,1025,Binding Tape,Faded text,2023-02-04
55378187,55824,1016,Glue,Staining,2023-08-29
78709004,77017,1018,Binding Tape,Cover damage,2023-05-09
83427600,92617,1003,Tweezers,Dust accumulation,2024-08-02
21168402,25613,1003,Brush,Dust accumulation,2024-11-30
33227039,89444,1018,Scissors,Loose binding,2023-11-29
53543199,90250,1012,Tweezers,Mold growth,2024-07-07
91291938,24864,1018,Clamps,Aging and brittleness,2024-09-12
41353507,54334,1012,Clamps,Cover damage,2024-06-18
38338857,40428,1012,Glue,Dust accumulation,2023-08-25
62587182,55603,1025,Binding Tape,Insect damage,2023-09-08
30736687,45122,1025,Glue,Mold growth,2023-02-21
70189362,73442,1006,Scissors,Dust accumulation,2023-11-14
67174706,34526,1003,Scissors,Aging and brittleness,2023-04-26
10420534,61312,1030,Binding Tape,Aging and brittleness,2024-04-05
72155447,18910,1006,Binding Tape,Mold growth,2025-01-02
45285688,34606,1003,Brush,Mold growth,2023-12-21
66388279,90509,1018,Scissors,Water damage,2024-06-15
58523958,32347,1012,Clamps,Loose binding,2023-01-17
37814591,38644,1025,Binding Tape,Faded text,2024-05-26
47907139,4213,1020,Scalpel,Aging and brittleness,2023-08-09
39518533,81529,1030,Binding Tape,Water damage,2024-07-09
42139974,73397,1026,Scalpel,Loose binding,2023-07-30
41484623,87162,1026,Scissors,Staining,2024-06-20
24707408,57851,1020,Scalpel,Water damage,2023-12-07
26935636,13488,1025,Tweezers,Aging and brittleness,2023-08-11
38994261,42453,1003,Glue,Dust accumulation,2023-12-05
89850210,43991,1006,Brush,Water damage,2023-01-24
90112358,22655,1012,Tweezers,Loose binding,2024-11-10
73597292,44429,1012,Scalpel,Aging and brittleness,2024-02-25
33489260,86521,1026,Clamps,Dust accumulation,2024-08-12
47120748,46685,1016,Tweezers,Dust accumulation,2023-04-07
52756845,67203,1026,Scissors,Mold growth,2023-12-23
45941104,86818,1006,Clamps,Water damage,2024-06-29
44761465,56001,1020,Binding Tape,Cover damage,2023-06-14
68878715,56455,1026,Clamps,Dust accumulation,2023-07-21
72417662,34146,1020,Binding Tape,Staining,2023-05-04
72286593,91781,1003,Scalpel,Mold growth,2024-05-26
75825538,54457,1025,Brush,Water damage,2023-07-29
72548739,41020,1006,Tweezers,Staining,2023-06-15
41877890,38861,1006,Binding Tape,Staining,2023-12-29
29819269,60697,1003,Scissors,Water damage,2024-07-20
39649670,24463,1012,Brush,Water damage,2023-01-19
29950347,59033,1020,Glue,Water damage,2024-01-21
14614924,38175,1016,Glue,Aging and brittleness,2023-08-12
57082253,72059,1006,Scissors,Dust accumulation,2023-02-23
74121616,15823,1006,Brush,Insect damage,2024-07-10
97583508,38426,1012,Scalpel,Staining,2024-10-22
21561749,24134,1012,Tweezers,Aging and brittleness,2023-09-01
86704534,37973,1025,Scissors,Aging and brittleness,2023-03-11
27984282,76842,1025,Clamps,Cover damage,2024-04-21
52756893,10381,1012,Scissors,Cover damage,2023-03-23
71893406,97209,1018,Scalpel,Cover damage,2023-09-14
82903454,40381,1020,Brush,Cover damage,2025-01-06
28115361,47492,1030,Brush,Torn pages,2024-11-02
84083106,37233,1012,Scissors,Insect damage,2023-10-22
53543331,8076,1012,Brush,Faded text,2024-11-23
65077670,68552,1018,Tweezers,Insect damage,2023-03-10
70058409,30110,1025,Tweezers,Staining,2023-03-11
44237227,36782,1020,Scalpel,Insect damage,2023-08-09
40305069,77535,1025,Scalpel,Cover damage,2023-03-07
43450798,83532,1030,Scissors,Insect damage,2024-01-15
66912687,39257,1003,Binding Tape,Aging and brittleness,2025-01-15
64422322,33620,1020,Binding Tape,Water damage,2024-12-21
33096122,5122,1025,Brush,Torn pages,2023-12-30
85393853,5185,1012,Brush,Aging and brittleness,2023-08-07
65864127,69161,1003,Tweezers,Aging and brittleness,2023-06-01
67568069,88304,1016,Tweezers,Aging and brittleness,2024-07-25
93913554,34888,1018,Scissors,Water damage,2023-02-18
33882579,54875,1026,Scissors,Faded text,2023-08-02
72679894,76375,1018,Glue,Staining,2024-06-05
78578140,78583,1006,Binding Tape,Torn pages,2023-11-04
28639709,70495,1020,Scissors,Insect damage,2024-03-30
53281245,54940,1025,Brush,Loose binding,2024-09-09
47120860,84044,1026,Brush,Cover damage,2024-10-24
62980579,63848,1006,Brush,Faded text,2024-01-27
28246500,11369,1025,Binding Tape,Mold growth,2023-10-24
87228902,83274,1016,Glue,Cover damage,2023-03-16
72155628,59376,1020,Binding Tape,Cover damage,2023-06-09
94437871,79807,1012,Glue,Mold growth,2023-10-16
98107892,50971,1003,Scissors,Faded text,2023-12-29
35455477,72361,1006,Glue,Aging and brittleness,2023-07-07
57737717,7945,1006,Glue,Cover damage,2024-05-09
47907319,67710,1006,Tweezers,Aging and brittleness,2024-09-06
38732283,51617,1020,Scissors,Staining,2023-08-18
72942077,45108,1006,Tweezers,Cover damage,2023-04-08
30999038,67859,1012,Glue,Aging and brittleness,2024-09-21
36372992,12408,1030,Clamps,Cover damage,2024-07-12
16450052,79717,1006,Glue,Water damage,2024-10-06
80413189,64876,1016,Scissors,Mold growth,2023-08-27
99287558,20334,1025,Brush,Cover damage,2023-10-16
34800136,46221,1003,Scissors,Insect damage,2023-07-31
89719306,44317,1003,Clamps,Aging and brittleness,2024-09-01
56558091,27551,1018,Binding Tape,Water damage,2023-08-11
68747790,85692,1018,Scalpel,Mold growth,2024-08-15
75563537,32207,1030,Binding Tape,Faded text,2024-01-27
34406929,53448,1006,Clamps,Faded text,2024-07-14
57737747,46542,1006,Binding Tape,Dust accumulation,2023-06-16
82510355,32258,1006,Scalpel,Faded text,2023-10-04
57344538,84871,1006,Binding Tape,Cover damage,2023-12-04
62587419,44988,1018,Glue,Water damage,2023-11-09
76218913,22292,1025,Tweezers,Loose binding,2024-02-19
98107938,25833,1020,Brush,Mold growth,2023-03-10
42271271,20768,1025,Scalpel,Faded text,2023-08-02
38732328,23103,1003,Scissors,Insect damage,2024-02-25
95093289,8793,1025,Scalpel,Loose binding,2023-06-06
45417000,9429,1030,Tweezers,Aging and brittleness,2025-01-10
42140200,38427,1025,Binding Tape,Mold growth,2024-01-22
22610476,74883,1012,Clamps,Torn pages,2024-02-15
34538029,41293,1003,Binding Tape,Mold growth,2023-09-01
65995311,40796,1030,Clamps,Mold growth,2023-01-20
19333686,13991,1018,Glue,Insect damage,2024-03-28
43057730,27007,1020,Tweezers,Aging and brittleness,2023-06-18
63898179,94343,1012,Binding Tape,Cover damage,2023-01-17
97452614,95785,1020,Clamps,Mold growth,2024-07-07
14615111,70621,1020,Tweezers,Insect damage,2023-08-16
80282182,49884,1016,Clamps,Aging and brittleness,2023-08-17
67043913,54246,1012,Brush,Loose binding,2024-02-01
