ID,Rarity_Level
46079,Very Rare
46080,Very Rare
46081,Rare
46082,Very Rare
46083,Legendary
46084,Legendary
46085,Rare
46086,Legendary
46087,Common
46088,Very Rare
46089,Rare
46090,Common
46091,Rare
46092,Very Rare
46093,Rare
46094,Rare
46095,Very Rare
46096,Very Rare
46097,Legendary
46098,Rare
46099,Legendary
46100,Very Rare
46101,Rare
46102,Common
46103,Very Rare
46104,Legendary
46105,Legendary
46106,Legendary
46107,Very Rare
46108,Rare
46109,Very Rare
46110,Rare
46111,Rare
46112,Legendary
46113,Rare
46114,Legendary
46115,Common
46116,Common
46117,Very Rare
46118,Very Rare
46119,Common
46120,Very Rare
46121,Very Rare
46122,Very Rare
46123,Legendary
46124,Rare
46125,Very Rare
46126,Rare
46127,Rare
46128,Very Rare
46129,Very Rare
46130,Rare
46131,Rare
46132,Very Rare
46133,Common
46134,Rare
46135,Legendary
46136,Very Rare
46137,Very Rare
46138,Rare
46139,Legendary
46140,Very Rare
46141,Very Rare
46142,Very Rare
46143,Rare
46144,Legendary
46145,Very Rare
46146,Legendary
46147,Legendary
46148,Legendary
46149,Rare
46150,Rare
46151,Common
46152,Legendary
46153,Legendary
46154,Rare
46155,Very Rare
46156,Common
46157,Rare
46158,Legendary
46159,Common
46160,Common
46161,Common
46162,Very Rare
46163,Common
46164,Rare
46165,Very Rare
46166,Rare
46167,Rare
46168,Rare
46169,Common
46170,Legendary
46171,Legendary
46172,Common
46173,Very Rare
46174,Very Rare
46175,Common
46176,Common
46177,Common
46178,Common
46179,Legendary
46180,Very Rare
46181,Very Rare
46182,Legendary
46183,Very Rare
46184,Very Rare
46185,Very Rare
46186,Rare
46187,Common
46188,Rare
46189,Legendary
46190,Very Rare
46191,Legendary
46192,Common
46193,Legendary
46194,Very Rare
46195,Common
46196,Common
46197,Rare
46198,Legendary
46199,Rare
46200,Legendary
46201,Legendary
46202,Common
46203,Rare
46204,Common
46205,Common
46206,Rare
46207,Common
46208,Common
46209,Common
46210,Rare
46211,Rare
46212,Common
46213,Common
46214,Very Rare
46215,Legendary
46216,Common
46217,Very Rare
46218,Common
46219,Rare
46220,Very Rare
46221,Legendary
46222,Very Rare
46223,Rare
46224,Common
46225,Legendary
46226,Common
46227,Very Rare
46228,Legendary
46229,Legendary
46230,Common
46231,Rare
46232,Rare
46233,Common
46234,Legendary
46235,Common
46236,Rare
46237,Rare
46238,Very Rare
46239,Rare
46240,Very Rare
46241,Rare
46242,Legendary
46243,Very Rare
46244,Common
46245,Common
46246,Rare
46247,Legendary
46248,Rare
46249,Legendary
46250,Legendary
46251,Rare
46252,Rare
46253,Common
46254,Common
46255,Rare
46256,Very Rare
46257,Legendary
46258,Very Rare
46259,Common
46260,Common
46261,Very Rare
46262,Very Rare
46263,Very Rare
46264,Common
46265,Common
46266,Legendary
46267,Legendary
46268,Very Rare
46269,Legendary
46270,Rare
46271,Legendary
46272,Very Rare
46273,Common
46274,Rare
46275,Common
46276,Very Rare
46277,Rare
46278,Very Rare
46279,Legendary
46280,Legendary
46281,Very Rare
46282,Common
46283,Very Rare
46284,Rare
46285,Common
46286,Very Rare
46287,Legendary
46288,Common
46289,Common
46290,Common
46291,Legendary
46292,Rare
46293,Common
46294,Common
46295,Common
46296,Legendary
46297,Very Rare
46298,Common
46299,Rare
46300,Common
46301,Rare
46302,Rare
46303,Common
46304,Legendary
46305,Rare
46306,Legendary
46307,Common
46308,Rare
46309,Legendary
46310,Common
46311,Legendary
46312,Very Rare
46313,Common
46314,Legendary
46315,Very Rare
46316,Rare
46317,Legendary
46318,Legendary
46319,Very Rare
46320,Very Rare
46321,Rare
46322,Very Rare
46323,Rare
46324,Common
46325,Common
46326,Legendary
46327,Very Rare
46328,Common
46329,Very Rare
46330,Common
46331,Common
46332,Common
46333,Legendary
46334,Very Rare
46335,Rare
46336,Rare
46337,Legendary
46338,Very Rare
46339,Very Rare
46340,Rare
46341,Very Rare
46342,Rare
46343,Very Rare
46344,Legendary
46345,Rare
46346,Rare
46347,Very Rare
46348,Rare
46349,Rare
46350,Rare
46351,Rare
46352,Rare
46353,Rare
46354,Common
46355,Very Rare
46356,Rare
46357,Rare
46358,Common
46359,Rare
46360,Legendary
46361,Legendary
46362,Legendary
46363,Rare
46364,Very Rare
46365,Legendary
46366,Legendary
46367,Common
46368,Very Rare
46369,Rare
46370,Legendary
46371,Common
46372,Common
46373,Common
46374,Very Rare
46375,Very Rare
46376,Rare
46377,Common
46378,Rare
46379,Rare
46380,Legendary
46381,Rare
46382,Common
46383,Rare
46384,Very Rare
46385,Rare
46386,Very Rare
46387,Very Rare
46388,Common
46389,Common
46390,Rare
46391,Common
46392,Legendary
46393,Very Rare
46394,Very Rare
46395,Rare
46396,Rare
46397,Common
46398,Very Rare
46399,Very Rare
46400,Very Rare
46401,Common
46402,Legendary
46403,Very Rare
46404,Rare
46405,Rare
46406,Rare
46407,Rare
46408,Very Rare
46409,Rare
46410,Common
46411,Common
46412,Common
46413,Rare
46414,Very Rare
46415,Very Rare
46416,Very Rare
46417,Legendary
46418,Common
46419,Very Rare
46420,Legendary
46421,Legendary
46422,Legendary
46423,Rare
46424,Legendary
46425,Rare
46426,Very Rare
46427,Very Rare
46428,Very Rare
46429,Legendary
46430,Rare
46431,Common
46432,Very Rare
46433,Legendary
46434,Common
46435,Very Rare
46436,Common
46437,Legendary
46438,Rare
46439,Common
46440,Rare
46441,Rare
46442,Rare
46443,Common
46444,Very Rare
46445,Legendary
46446,Rare
46447,Rare
46448,Very Rare
46449,Legendary
46450,Rare
46451,Very Rare
46452,Rare
46453,Very Rare
46454,Very Rare
46455,Legendary
46456,Common
46457,Rare
46458,Common
46459,Legendary
46460,Very Rare
46461,Legendary
46462,Very Rare
46463,Common
46464,Common
46465,Very Rare
46466,Common
46467,Legendary
46468,Common
46469,Rare
46470,Very Rare
46471,Very Rare
46472,Common
46473,Common
46474,Legendary
46475,Common
46476,Rare
46477,Very Rare
46478,Rare
46479,Common
46480,Very Rare
46481,Common
46482,Rare
46483,Very Rare
46484,Rare
46485,Legendary
46486,Rare
46487,Common
46488,Very Rare
46489,Very Rare
46490,Very Rare
46491,Common
46492,Common
46493,Legendary
46494,Legendary
46495,Legendary
46496,Very Rare
46497,Common
46498,Rare
46499,Rare
46500,Legendary
46501,Very Rare
46502,Rare
46503,Very Rare
46504,Rare
46505,Rare
46506,Very Rare
46507,Rare
46508,Very Rare
46509,Rare
46510,Legendary
46511,Very Rare
46512,Very Rare
46513,Common
46514,Very Rare
46515,Very Rare
46516,Rare
46517,Common
46518,Rare
46519,Rare
46520,Common
46521,Very Rare
46522,Very Rare
46523,Very Rare
46524,Rare
46525,Rare
46526,Very Rare
46527,Legendary
46528,Very Rare
46529,Common
46530,Rare
46531,Common
46532,Common
46533,Legendary
46534,Legendary
46535,Rare
46536,Very Rare
46537,Common
46538,Very Rare
46539,Rare
46540,Legendary
46541,Common
46542,Legendary
46543,Common
46544,Rare
46545,Rare
46546,Common
46547,Rare
46548,Rare
46549,Very Rare
46550,Legendary
46551,Very Rare
46552,Rare
46553,Legendary
46554,Very Rare
46555,Common
46556,Legendary
46557,Common
46558,Very Rare
46559,Legendary
46560,Common
46561,Legendary
46562,Rare
46563,Legendary
46564,Common
46565,Rare
46566,Common
46567,Rare
46568,Common
46569,Legendary
46570,Very Rare
46571,Very Rare
46572,Rare
46573,Rare
46574,Rare
46575,Rare
46576,Rare
46577,Common
46578,Legendary
46579,Legendary
46580,Rare
46581,Legendary
46582,Common
46583,Legendary
46584,Rare
46585,Legendary
46586,Common
46587,Rare
46588,Rare
46589,Rare
46590,Very Rare
46591,Very Rare
46592,Rare
46593,Legendary
46594,Legendary
46595,Rare
46596,Very Rare
46597,Legendary
46598,Very Rare
46599,Very Rare
46600,Rare
46601,Very Rare
46602,Common
46603,Very Rare
46604,Rare
46605,Rare
46606,Rare
46607,Common
46608,Common
46609,Legendary
46610,Rare
46611,Legendary
46612,Rare
46613,Very Rare
46614,Common
46615,Legendary
46616,Common
46617,Common
46618,Common
46619,Rare
46620,Common
46621,Legendary
46622,Very Rare
46623,Legendary
46624,Very Rare
46625,Legendary
46626,Legendary
46627,Common
46628,Rare
46629,Common
46630,Legendary
46631,Very Rare
46632,Legendary
46633,Common
46634,Common
46635,Very Rare
46636,Rare
46637,Legendary
46638,Common
46639,Very Rare
46640,Rare
46641,Legendary
46642,Very Rare
46643,Common
46644,Legendary
46645,Common
46646,Legendary
46647,Rare
46648,Rare
46649,Legendary
46650,Very Rare
46651,Legendary
46652,Very Rare
46653,Legendary
46654,Common
46655,Very Rare
46656,Legendary
46657,Rare
46658,Rare
46659,Very Rare
46660,Very Rare
46661,Common
46662,Very Rare
46663,Common
46664,Common
46665,Very Rare
46666,Common
46667,Common
46668,Legendary
46669,Legendary
46670,Rare
46671,Very Rare
46672,Legendary
46673,Very Rare
46674,Legendary
46675,Rare
46676,Common
46677,Common
46678,Common
46679,Rare
46680,Rare
46681,Rare
46682,Very Rare
46683,Legendary
46684,Common
46685,Common
46686,Legendary
46687,Legendary
46688,Very Rare
46689,Very Rare
46690,Rare
46691,Legendary
46692,Legendary
46693,Legendary
46694,Common
46695,Rare
46696,Very Rare
46697,Very Rare
46698,Rare
46699,Very Rare
46700,Very Rare
46701,Legendary
46702,Very Rare
46703,Common
46704,Common
46705,Rare
46706,Common
46707,Rare
46708,Common
46709,Rare
46710,Rare
46711,Common
46712,Very Rare
46713,Rare
46714,Legendary
46715,Common
46716,Rare
46717,Rare
46718,Very Rare
46719,Common
46720,Very Rare
46721,Common
46722,Rare
46723,Rare
46724,Common
46725,Legendary
46726,Common
46727,Very Rare
46728,Rare
46729,Rare
46730,Legendary
46731,Very Rare
46732,Legendary
46733,Rare
46734,Very Rare
46735,Very Rare
46736,Very Rare
46737,Very Rare
46738,Legendary
46739,Legendary
46740,Common
46741,Very Rare
46742,Legendary
46743,Rare
46744,Very Rare
46745,Very Rare
46746,Legendary
46747,Common
46748,Very Rare
46749,Common
46750,Common
46751,Rare
46752,Legendary
46753,Legendary
46754,Very Rare
46755,Very Rare
46756,Very Rare
46757,Rare
46758,Common
46759,Legendary
46760,Legendary
46761,Rare
46762,Rare
46763,Common
46764,Common
46765,Very Rare
46766,Rare
46767,Very Rare
46768,Very Rare
46769,Legendary
46770,Very Rare
46771,Legendary
46772,Common
46773,Legendary
46774,Common
46775,Common
46776,Common
46777,Legendary
46778,Rare
46779,Rare
46780,Common
46781,Legendary
46782,Common
46783,Rare
46784,Very Rare
46785,Common
46786,Very Rare
46787,Common
46788,Common
46789,Legendary
46790,Legendary
46791,Rare
46792,Common
46793,Common
46794,Common
46795,Very Rare
46796,Very Rare
46797,Very Rare
46798,Legendary
46799,Very Rare
46800,Legendary
46801,Legendary
46802,Very Rare
46803,Very Rare
46804,Common
46805,Very Rare
46806,Rare
46807,Very Rare
46808,Very Rare
46809,Very Rare
46810,Rare
46811,Common
46812,Common
46813,Common
46814,Rare
46815,Legendary
46816,Rare
46817,Common
46818,Legendary
46819,Common
46820,Very Rare
46821,Legendary
46822,Very Rare
46823,Common
46824,Common
46825,Very Rare
46826,Rare
46827,Rare
46828,Rare
46829,Rare
46830,Rare
46831,Rare
46832,Common
46833,Common
46834,Legendary
46835,Very Rare
46836,Rare
46837,Legendary
46838,Very Rare
46839,Rare
46840,Legendary
46841,Legendary
46842,Rare
46843,Common
46844,Very Rare
46845,Rare
46846,Common
46847,Common
46848,Common
46849,Common
46850,Very Rare
46851,Legendary
46852,Legendary
46853,Legendary
46854,Rare
46855,Rare
46856,Common
46857,Rare
46858,Very Rare
46859,Rare
46860,Legendary
46861,Very Rare
46862,Very Rare
46863,Legendary
46864,Common
46865,Common
46866,Rare
46867,Rare
46868,Very Rare
46869,Legendary
46870,Very Rare
46871,Common
46872,Legendary
46873,Legendary
46874,Very Rare
46875,Very Rare
46876,Very Rare
46877,Very Rare
46878,Legendary
46879,Very Rare
46880,Common
46881,Rare
46882,Very Rare
46883,Common
46884,Common
46885,Common
46886,Legendary
46887,Very Rare
46888,Common
46889,Rare
46890,Very Rare
46891,Common
46892,Common
46893,Legendary
46894,Common
46895,Legendary
46896,Legendary
46897,Rare
46898,Legendary
46899,Legendary
46900,Very Rare
46901,Rare
46902,Legendary
46903,Legendary
46904,Common
46905,Legendary
46906,Legendary
46907,Very Rare
46908,Legendary
46909,Legendary
46910,Common
46911,Very Rare
46912,Legendary
46913,Rare
46914,Very Rare
46915,Rare
46916,Legendary
46917,Rare
46918,Legendary
46919,Very Rare
46920,Rare
46921,Common
46922,Very Rare
46923,Legendary
46924,Very Rare
46925,Common
46926,Legendary
46927,Rare
46928,Very Rare
46929,Legendary
46930,Rare
46931,Legendary
46932,Very Rare
46933,Rare
46934,Common
46935,Legendary
46936,Common
46937,Legendary
46938,Common
46939,Legendary
46940,Legendary
46941,Very Rare
46942,Common
46943,Very Rare
46944,Rare
46945,Very Rare
46946,Common
46947,Rare
46948,Very Rare
46949,Common
46950,Very Rare
46951,Legendary
46952,Rare
46953,Legendary
46954,Legendary
46955,Common
46956,Common
46957,Very Rare
46958,Common
46959,Rare
46960,Rare
46961,Legendary
46962,Common
46963,Very Rare
46964,Legendary
46965,Common
46966,Common
46967,Legendary
46968,Rare
46969,Rare
46970,Very Rare
46971,Rare
46972,Common
46973,Very Rare
46974,Rare
46975,Legendary
46976,Common
46977,Very Rare
46978,Very Rare
46979,Legendary
46980,Legendary
46981,Legendary
46982,Rare
46983,Legendary
46984,Very Rare
46985,Common
46986,Very Rare
46987,Rare
46988,Very Rare
46989,Common
46990,Common
46991,Legendary
46992,Very Rare
46993,Common
46994,Legendary
46995,Very Rare
46996,Common
46997,Very Rare
46998,Common
46999,Rare
47000,Common
47001,Common
47002,Legendary
47003,Common
47004,Very Rare
47005,Legendary
47006,Common
47007,Common
47008,Very Rare
47009,Legendary
47010,Legendary
47011,Common
47012,Common
47013,Very Rare
47014,Common
47015,Common
47016,Legendary
47017,Rare
47018,Very Rare
47019,Very Rare
47020,Legendary
47021,Common
47022,Common
47023,Rare
47024,Common
47025,Legendary
47026,Rare
47027,Very Rare
47028,Very Rare
47029,Rare
47030,Very Rare
47031,Legendary
47032,Legendary
47033,Common
47034,Very Rare
47035,Very Rare
47036,Rare
47037,Rare
47038,Legendary
47039,Legendary
47040,Legendary
47041,Very Rare
47042,Legendary
47043,Common
47044,Rare
47045,Legendary
47046,Rare
47047,Common
47048,Very Rare
47049,Very Rare
47050,Legendary
47051,Common
47052,Very Rare
47053,Very Rare
47054,Very Rare
47055,Rare
47056,Common
47057,Legendary
47058,Very Rare
47059,Rare
47060,Legendary
47061,Legendary
47062,Legendary
47063,Rare
47064,Very Rare
47065,Common
47066,Common
47067,Very Rare
47068,Rare
47069,Common
47070,Rare
47071,Common
47072,Rare
47073,Common
47074,Common
47075,Rare
47076,Very Rare
47077,Common
47078,Legendary
47079,Legendary
47080,Legendary
47081,Very Rare
47082,Common
47083,Rare
47084,Rare
47085,Rare
47086,Common
47087,Legendary
47088,Legendary
47089,Common
47090,Common
47091,Rare
47092,Very Rare
47093,Common
47094,Rare
47095,Rare
47096,Common
47097,Very Rare
47098,Rare
47099,Very Rare
47100,Common
47101,Common
47102,Very Rare
47103,Legendary
47104,Rare
47105,Rare
47106,Common
47107,Legendary
47108,Rare
47109,Very Rare
47110,Very Rare
47111,Legendary
47112,Very Rare
47113,Common
47114,Very Rare
47115,Rare
47116,Legendary
47117,Rare
47118,Very Rare
47119,Common
47120,Rare
47121,Common
47122,Legendary
47123,Rare
47124,Common
47125,Rare
47126,Common
47127,Rare
47128,Rare
47129,Common
47130,Rare
47131,Very Rare
47132,Very Rare
47133,Legendary
47134,Legendary
47135,Legendary
47136,Legendary
47137,Common
47138,Rare
47139,Legendary
47140,Rare
47141,Rare
47142,Legendary
47143,Rare
47144,Legendary
47145,Rare
47146,Common
47147,Very Rare
47148,Rare
47149,Rare
47150,Rare
47151,Very Rare
47152,Common
47153,Very Rare
47154,Very Rare
47155,Common
47156,Very Rare
47157,Rare
47158,Legendary
47159,Common
47160,Legendary
47161,Very Rare
47162,Common
47163,Very Rare
47164,Rare
47165,Very Rare
47166,Rare
47167,Common
47168,Rare
47169,Very Rare
47170,Common
47171,Rare
47172,Rare
47173,Rare
47174,Rare
47175,Very Rare
47176,Common
47177,Common
47178,Legendary
47179,Legendary
47180,Rare
47181,Rare
47182,Common
47183,Rare
47184,Very Rare
47185,Common
47186,Common
47187,Rare
47188,Rare
47189,Rare
47190,Rare
47191,Very Rare
47192,Common
47193,Legendary
47194,Rare
47195,Rare
47196,Rare
47197,Very Rare
47198,Common
47199,Rare
47200,Very Rare
47201,Legendary
47202,Legendary
47203,Very Rare
47204,Legendary
47205,Common
47206,Common
47207,Legendary
47208,Rare
47209,Common
47210,Legendary
47211,Rare
47212,Legendary
47213,Rare
47214,Rare
47215,Common
47216,Common
47217,Very Rare
47218,Legendary
47219,Legendary
47220,Very Rare
47221,Common
47222,Very Rare
47223,Rare
47224,Rare
47225,Rare
47226,Common
47227,Common
47228,Rare
47229,Very Rare
47230,Very Rare
47231,Common
47232,Very Rare
47233,Common
47234,Very Rare
47235,Common
47236,Rare
47237,Common
47238,Common
47239,Very Rare
47240,Rare
47241,Rare
47242,Rare
47243,Common
47244,Very Rare
47245,Rare
47246,Rare
47247,Rare
47248,Common
47249,Legendary
47250,Very Rare
47251,Common
47252,Rare
47253,Legendary
47254,Very Rare
47255,Legendary
47256,Very Rare
47257,Very Rare
47258,Common
47259,Legendary
47260,Rare
47261,Legendary
47262,Rare
47263,Common
47264,Very Rare
47265,Common
47266,Common
47267,Legendary
47268,Rare
47269,Very Rare
47270,Very Rare
47271,Very Rare
47272,Legendary
47273,Rare
47274,Rare
47275,Legendary
47276,Legendary
47277,Common
47278,Rare
47279,Legendary
47280,Legendary
47281,Rare
47282,Rare
47283,Common
47284,Very Rare
47285,Very Rare
47286,Legendary
47287,Common
47288,Very Rare
47289,Common
47290,Very Rare
47291,Common
47292,Rare
47293,Common
47294,Rare
47295,Common
47296,Legendary
47297,Common
47298,Common
47299,Very Rare
47300,Rare
47301,Legendary
47302,Very Rare
47303,Legendary
47304,Common
47305,Legendary
47306,Very Rare
47307,Very Rare
47308,Common
47309,Common
47310,Common
47311,Very Rare
47312,Rare
47313,Legendary
47314,Common
47315,Rare
47316,Very Rare
47317,Common
47318,Common
47319,Very Rare
47320,Rare
47321,Common
47322,Very Rare
47323,Common
47324,Rare
47325,Legendary
47326,Common
47327,Very Rare
47328,Rare
47329,Legendary
47330,Rare
47331,Very Rare
47332,Very Rare
47333,Common
47334,Very Rare
47335,Legendary
47336,Legendary
47337,Very Rare
47338,Legendary
47339,Very Rare
47340,Common
47341,Common
47342,Legendary
47343,Common
47344,Common
47345,Rare
47346,Legendary
47347,Common
47348,Legendary
47349,Common
47350,Very Rare
47351,Very Rare
47352,Very Rare
47353,Rare
47354,Very Rare
47355,Very Rare
47356,Very Rare
47357,Legendary
47358,Very Rare
47359,Common
47360,Common
47361,Legendary
47362,Very Rare
47363,Common
47364,Legendary
47365,Very Rare
47366,Very Rare
47367,Legendary
47368,Rare
47369,Common
47370,Common
47371,Legendary
47372,Very Rare
47373,Rare
47374,Common
47375,Very Rare
47376,Common
47377,Common
47378,Legendary
47379,Common
47380,Very Rare
47381,Common
47382,Very Rare
47383,Rare
47384,Common
47385,Rare
47386,Legendary
47387,Legendary
47388,Legendary
47389,Very Rare
47390,Common
47391,Very Rare
47392,Very Rare
47393,Rare
47394,Common
47395,Common
47396,Legendary
47397,Legendary
47398,Legendary
47399,Rare
47400,Rare
47401,Rare
47402,Common
47403,Common
47404,Common
47405,Legendary
47406,Legendary
47407,Very Rare
47408,Common
47409,Very Rare
47410,Very Rare
47411,Very Rare
47412,Rare
47413,Legendary
47414,Legendary
47415,Legendary
47416,Legendary
47417,Rare
47418,Rare
47419,Very Rare
47420,Rare
47421,Legendary
47422,Rare
47423,Common
47424,Rare
47425,Very Rare
47426,Rare
47427,Common
47428,Very Rare
47429,Legendary
47430,Very Rare
47431,Legendary
47432,Common
47433,Very Rare
47434,Legendary
47435,Rare
47436,Very Rare
47437,Very Rare
47438,Legendary
47439,Very Rare
47440,Common
47441,Rare
47442,Common
47443,Legendary
47444,Rare
47445,Legendary
47446,Rare
47447,Common
47448,Very Rare
47449,Very Rare
47450,Common
47451,Common
47452,Legendary
47453,Common
47454,Common
47455,Common
47456,Common
47457,Legendary
47458,Rare
47459,Legendary
47460,Legendary
47461,Common
47462,Very Rare
47463,Legendary
47464,Legendary
47465,Very Rare
47466,Legendary
47467,Legendary
47468,Very Rare
47469,Common
47470,Very Rare
47471,Very Rare
47472,Rare
47473,Common
47474,Rare
47475,Very Rare
47476,Legendary
47477,Very Rare
47478,Rare
47479,Rare
47480,Legendary
47481,Legendary
47482,Common
47483,Very Rare
47484,Rare
47485,Very Rare
47486,Rare
47487,Legendary
47488,Legendary
47489,Very Rare
47490,Rare
47491,Common
47492,Common
47493,Legendary
47494,Very Rare
47495,Rare
47496,Common
47497,Rare
47498,Rare
47499,Very Rare
47500,Legendary
47501,Very Rare
47502,Rare
47503,Legendary
47504,Common
47505,Rare
47506,Legendary
47507,Legendary
47508,Rare
47509,Common
47510,Common
47511,Rare
47512,Legendary
47513,Very Rare
47514,Very Rare
47515,Legendary
47516,Common
47517,Legendary
47518,Rare
47519,Legendary
47520,Common
47521,Very Rare
47522,Legendary
47523,Legendary
47524,Common
47525,Legendary
47526,Common
47527,Very Rare
47528,Very Rare
47529,Common
47530,Legendary
47531,Common
47532,Legendary
47533,Legendary
47534,Very Rare
47535,Common
47536,Common
47537,Very Rare
47538,Very Rare
47539,Common
47540,Very Rare
47541,Legendary
47542,Rare
47543,Common
47544,Common
47545,Very Rare
47546,Common
47547,Legendary
47548,Legendary
47549,Legendary
47550,Common
47551,Common
47552,Common
47553,Legendary
47554,Common
47555,Very Rare
47556,Very Rare
47557,Legendary
47558,Very Rare
47559,Very Rare
47560,Common
47561,Common
47562,Common
47563,Legendary
47564,Very Rare
47565,Common
47566,Very Rare
47567,Common
47568,Common
47569,Rare
47570,Common
47571,Very Rare
47572,Rare
47573,Legendary
47574,Legendary
47575,Common
47576,Legendary
47577,Common
47578,Common
47579,Common
47580,Common
47581,Rare
47582,Rare
47583,Very Rare
47584,Legendary
47585,Rare
47586,Very Rare
47587,Very Rare
47588,Very Rare
47589,Very Rare
47590,Rare
47591,Common
47592,Rare
47593,Rare
47594,Legendary
47595,Rare
47596,Very Rare
47597,Common
47598,Very Rare
47599,Rare
47600,Rare
47601,Legendary
47602,Common
47603,Legendary
47604,Rare
47605,Rare
47606,Very Rare
47607,Common
47608,Legendary
47609,Very Rare
47610,Legendary
47611,Rare
47612,Very Rare
47613,Legendary
47614,Very Rare
47615,Rare
47616,Rare
47617,Legendary
47618,Common
47619,Common
47620,Common
47621,Rare
47622,Rare
47623,Common
47624,Rare
47625,Very Rare
47626,Very Rare
47627,Rare
47628,Legendary
47629,Rare
47630,Rare
47631,Common
47632,Rare
47633,Legendary
47634,Rare
47635,Common
47636,Common
47637,Rare
47638,Rare
47639,Very Rare
47640,Very Rare
47641,Legendary
47642,Very Rare
47643,Common
47644,Legendary
47645,Very Rare
47646,Common
47647,Very Rare
47648,Common
47649,Common
47650,Rare
47651,Common
47652,Very Rare
47653,Very Rare
47654,Legendary
47655,Common
47656,Rare
47657,Legendary
47658,Rare
47659,Common
47660,Very Rare
47661,Rare
47662,Common
47663,Common
47664,Rare
47665,Common
47666,Common
47667,Common
47668,Very Rare
47669,Rare
47670,Legendary
47671,Common
47672,Very Rare
47673,Legendary
47674,Rare
47675,Very Rare
47676,Legendary
47677,Rare
47678,Legendary
47679,Rare
47680,Legendary
47681,Legendary
47682,Rare
47683,Common
47684,Very Rare
47685,Legendary
47686,Rare
47687,Rare
47688,Legendary
47689,Legendary
47690,Very Rare
47691,Rare
47692,Legendary
47693,Common
47694,Legendary
47695,Common
47696,Legendary
47697,Common
47698,Rare
47699,Common
47700,Very Rare
47701,Rare
47702,Legendary
47703,Common
47704,Rare
47705,Very Rare
47706,Rare
47707,Rare
47708,Very Rare
47709,Common
47710,Legendary
47711,Rare
47712,Common
47713,Rare
47714,Very Rare
47715,Common
47716,Rare
47717,Common
47718,Legendary
47719,Legendary
47720,Legendary
47721,Legendary
47722,Common
47723,Rare
47724,Common
47725,Very Rare
47726,Rare
47727,Rare
47728,Rare
47729,Rare
47730,Common
47731,Very Rare
47732,Rare
47733,Rare
47734,Legendary
47735,Common
47736,Rare
47737,Rare
47738,Legendary
47739,Very Rare
47740,Legendary
47741,Very Rare
47742,Legendary
47743,Legendary
47744,Very Rare
47745,Rare
47746,Rare
47747,Very Rare
47748,Common
47749,Legendary
47750,Rare
47751,Rare
47752,Very Rare
47753,Rare
47754,Common
47755,Very Rare
47756,Very Rare
47757,Rare
47758,Common
47759,Common
47760,Common
47761,Legendary
47762,Very Rare
47763,Rare
47764,Common
47765,Rare
47766,Rare
47767,Very Rare
47768,Common
47769,Legendary
47770,Rare
47771,Rare
47772,Legendary
47773,Legendary
47774,Legendary
47775,Rare
47776,Common
47777,Legendary
47778,Legendary
47779,Rare
47780,Rare
47781,Very Rare
47782,Legendary
47783,Common
47784,Very Rare
47785,Common
47786,Legendary
47787,Common
47788,Rare
47789,Common
47790,Common
47791,Very Rare
47792,Common
47793,Common
47794,Legendary
47795,Legendary
47796,Rare
47797,Rare
47798,Very Rare
47799,Legendary
47800,Very Rare
47801,Rare
47802,Rare
47803,Rare
47804,Common
47805,Common
47806,Legendary
47807,Legendary
47808,Common
47809,Common
47810,Legendary
47811,Very Rare
47812,Legendary
47813,Rare
47814,Legendary
47815,Common
47816,Legendary
47817,Common
47818,Very Rare
47819,Legendary
47820,Very Rare
47821,Legendary
47822,Legendary
47823,Rare
47824,Rare
47825,Common
47826,Legendary
47827,Rare
47828,Rare
47829,Very Rare
47830,Legendary
47831,Very Rare
47832,Rare
47833,Very Rare
47834,Legendary
47835,Legendary
47836,Rare
47837,Very Rare
47838,Common
47839,Legendary
47840,Very Rare
47841,Common
47842,Legendary
47843,Common
47844,Rare
47845,Legendary
47846,Legendary
47847,Legendary
47848,Common
47849,Legendary
47850,Common
47851,Legendary
47852,Common
47853,Common
47854,Legendary
47855,Common
47856,Very Rare
47857,Rare
47858,Very Rare
47859,Legendary
47860,Rare
47861,Legendary
47862,Legendary
47863,Legendary
47864,Common
47865,Very Rare
47866,Rare
47867,Common
47868,Legendary
47869,Very Rare
47870,Rare
47871,Rare
47872,Common
47873,Very Rare
47874,Common
47875,Legendary
47876,Rare
47877,Common
47878,Legendary
47879,Common
47880,Common
47881,Common
47882,Rare
47883,Common
47884,Rare
47885,Legendary
47886,Very Rare
47887,Rare
47888,Very Rare
47889,Legendary
47890,Common
47891,Very Rare
47892,Legendary
47893,Common
47894,Legendary
47895,Common
47896,Legendary
47897,Common
47898,Very Rare
47899,Very Rare
47900,Rare
47901,Very Rare
47902,Common
47903,Very Rare
47904,Legendary
47905,Legendary
47906,Rare
47907,Common
47908,Very Rare
47909,Very Rare
47910,Legendary
47911,Legendary
47912,Common
47913,Very Rare
47914,Legendary
47915,Very Rare
47916,Very Rare
47917,Rare
47918,Very Rare
47919,Rare
47920,Common
47921,Rare
47922,Legendary
47923,Legendary
47924,Very Rare
47925,Common
47926,Very Rare
47927,Very Rare
47928,Legendary
47929,Rare
47930,Very Rare
47931,Common
47932,Legendary
47933,Rare
47934,Very Rare
47935,Legendary
47936,Legendary
47937,Rare
47938,Legendary
47939,Rare
47940,Legendary
47941,Common
47942,Common
47943,Very Rare
47944,Rare
47945,Legendary
47946,Rare
47947,Legendary
47948,Very Rare
47949,Rare
