Upkeep_ID,Book_ID,Employee_ID,Tools_Used,Reason_for_Upkeep,Date
48554347,9421281750,1025,Binding Tape,Faded text,2022-12-11
63627634,4351101942,1003,Tweezers,Dust accumulation,2024-03-12
29417844,3776759493,1025,Glue,Torn pages,2023-04-04
93643130,8551420965,1030,Brush,Cover damage,2023-01-22
51831168,3931137411,1020,Scalpel,Mold growth,2024-07-29
21291394,8742486418,1003,Clamps,Mold growth,2024-07-23
71229828,1431741420,1006,Scissors,Cover damage,2024-02-11
44360070,7036251347,1018,Scalpel,Cover damage,2022-12-31
64151942,8894162297,1018,Glue,Staining,2023-12-10
38592904,6282527479,1025,Clamps,Aging and brittleness,2024-06-28
10150281,3985050808,1026,Brush,Faded text,2023-05-26
30990737,7959495227,1025,Tweezers,Aging and brittleness,2024-04-30
88793494,3075034816,1003,Brush,Cover damage,2023-07-04
19194270,3586474499,1012,Glue,Torn pages,2023-11-25
32301472,6675759037,1016,Brush,Staining,2024-11-28
16572833,9741683546,1025,Brush,Faded text,2024-10-01
74637730,6684388646,1003,Brush,Staining,2023-12-30
29680036,5087014601,1018,Binding Tape,Dust accumulation,2022-12-13
54452647,2374814222,1025,Tweezers,Staining,2023-02-27
32563627,3809100147,1012,Scissors,Staining,2024-10-15
27582894,7947110246,1020,Brush,Staining,2023-08-10
90366382,9328191507,1025,Scalpel,Loose binding,2023-06-29
77783480,3224106060,1006,Binding Tape,Faded text,2024-08-14
57991630,2318569002,1003,Scalpel,Staining,2024-11-26
49603024,3060412054,1020,Scissors,Insect damage,2024-07-31
20242900,9845604671,1025,Scissors,Faded text,2023-08-02
27451869,6795405521,1020,Glue,Faded text,2023-08-27
61792741,4763313753,1026,Brush,Water damage,2023-05-29
99803622,6120906677,1030,Scissors,Aging and brittleness,2024-09-25
16966120,8812295840,1025,Scalpel,Mold growth,2023-07-10
48030187,7774396533,1016,Tweezers,Insect damage,2023-12-25
19325434,2724046044,1020,Scissors,Torn pages,2023-06-04
17490427,4797863952,1012,Scalpel,Faded text,2023-10-09
12771836,4595670083,1026,Tweezers,Dust accumulation,2024-09-30
39379450,9840550542,1003,Brush,Torn pages,2023-07-31
60613122,3649183040,1003,Tweezers,Torn pages,2024-09-08
51962376,2131877954,1012,Scalpel,Staining,2024-06-05
16048650,1522436011,1006,Tweezers,Aging and brittleness,2024-04-05
26272268,7070162471,1030,Clamps,Faded text,2023-07-06
95871503,3682824051,1018,Scissors,Torn pages,2023-05-30
93905431,5510828595,1018,Scissors,Water damage,2023-10-10
57598487,6508896357,1006,Tweezers,Cover damage,2023-09-23
32825889,5538177235,1012,Glue,Loose binding,2024-07-06
65462820,1498963586,1026,Clamps,Mold growth,2024-07-28
21160484,1445680346,1020,Scalpel,Dust accumulation,2022-12-12
82240048,9908982239,1026,Binding Tape,Faded text,2024-02-21
55894577,2590206144,1026,Scalpel,Torn pages,2023-07-22
96789043,3451461851,1026,Scissors,Torn pages,2023-10-06
98755123,4516955419,1003,Scalpel,Loose binding,2024-03-04
17097268,1957444860,1030,Glue,Dust accumulation,2024-01-28
81977915,6366972602,1006,Scalpel,Mold growth,2023-01-22
92856894,4028323713,1030,Binding Tape,Aging and brittleness,2022-12-14
78176837,9538058948,1020,Binding Tape,Cover damage,2023-03-27
80667206,2961932648,1012,Tweezers,Aging and brittleness,2023-02-14
10019402,1469154461,1025,Scissors,Staining,2024-08-29
61530715,3211899913,1025,Tweezers,Loose binding,2023-11-15
68739678,9929554443,1003,Binding Tape,Insect damage,2024-04-04
39510622,4413452212,1026,Scissors,Water damage,2023-09-13
77390433,6859251828,1025,Scissors,Cover damage,2024-02-23
47637094,3006024741,1016,Tweezers,Mold growth,2023-08-18
64545389,2346006562,1018,Scissors,Faded text,2024-07-24
67822190,8373446542,1026,Scalpel,Aging and brittleness,2024-10-26
48423538,6413370649,1026,Glue,Insect damage,2023-06-03
94429812,7403226855,1016,Clamps,Water damage,2024-10-20
14475893,9921463378,1020,Clamps,Mold growth,2024-08-25
32301685,2485632040,1012,Binding Tape,Loose binding,2023-10-03
67166840,3861759854,1030,Binding Tape,Cover damage,2023-02-02
64676477,3982546382,1025,Tweezers,Loose binding,2023-08-22
16179854,8934699336,1006,Scissors,Cover damage,2024-02-21
79618704,4760827325,1018,Clamps,Staining,2024-01-04
56681114,2496804729,1016,Tweezers,Aging and brittleness,2024-07-01
51045021,6295953305,1012,Clamps,Aging and brittleness,2023-07-09
58253985,6566121899,1006,Scalpel,Aging and brittleness,2024-04-27
93512358,3165093158,1030,Binding Tape,Aging and brittleness,2023-04-22
32957097,9405737953,1006,Brush,Faded text,2023-07-04
23388844,6037819889,1030,Clamps,Loose binding,2023-10-17
46719667,3868827757,1026,Scalpel,Aging and brittleness,2023-07-05
84468404,7904268496,1030,Binding Tape,Water damage,2023-12-26
68215479,8561518340,1012,Binding Tape,Loose binding,2023-02-01
70705852,8261700752,1003,Clamps,Aging and brittleness,2023-11-27
92725952,2478607119,1018,Brush,Dust accumulation,2024-06-02
76866243,2963653144,1020,Scalpel,Water damage,2023-10-01
11461328,8408974664,1030,Brush,Mold growth,2023-02-05
31122129,8359613322,1030,Tweezers,Water damage,2023-06-11
51307217,1405959783,1020,Clamps,Water damage,2023-10-21
95216341,4381843807,1012,Binding Tape,Water damage,2024-04-06
74244822,8076459015,1006,Clamps,Insect damage,2023-08-12
13689558,2191156476,1025,Scalpel,Water damage,2024-03-08
46195418,7620361597,1018,Scalpel,Staining,2023-12-03
12247771,1089518334,1025,Tweezers,Torn pages,2024-07-24
92725983,1384973149,1006,Scissors,Cover damage,2024-05-27
44229346,1179093224,1020,Scalpel,Dust accumulation,2023-11-24
82240228,7705212930,1020,Binding Tape,Cover damage,2024-02-13
34267881,9509302475,1006,Tweezers,Water damage,2023-05-12
37937898,7380350524,1025,Binding Tape,Aging and brittleness,2023-04-26
43180781,8402916537,1018,Clamps,Dust accumulation,2023-11-22
33350381,2808047764,1025,Binding Tape,Cover damage,2023-07-01
44360429,5127789249,1012,Scalpel,Insect damage,2024-01-31
21553913,1824832297,1003,Tweezers,Cover damage,2023-08-01
87352060,9983637737,1018,Scalpel,Loose binding,2023-01-14
76866301,8348528065,1003,Tweezers,Cover damage,2023-04-18
83682045,1266014391,1003,Binding Tape,Insect damage,2024-08-21
52224770,3292426664,1026,Clamps,Aging and brittleness,2024-03-05
89449218,9765861356,1026,Scalpel,Faded text,2023-06-07
72540933,3850871968,1030,Glue,Staining,2023-03-27
58254086,6327835773,1030,Tweezers,Aging and brittleness,2023-05-14
67166983,5663148057,1006,Binding Tape,Water damage,2023-02-26
35840779,2662789423,1026,Binding Tape,Cover damage,2024-01-31
95478542,5279391221,1020,Binding Tape,Faded text,2024-09-22
31253263,7330698834,1006,Glue,Cover damage,2024-01-02
82240272,9044162223,1020,Binding Tape,Cover damage,2024-07-17
88662801,6630712916,1012,Tweezers,Cover damage,2023-10-29
26665743,9362846122,1016,Scissors,Water damage,2024-11-20
34530070,7578408043,1016,Tweezers,Mold growth,2024-04-05
64545559,8229439165,1025,Scalpel,Staining,2023-08-13
38593307,6351186053,1012,Scalpel,Mold growth,2023-09-08
39904027,2021502355,1020,Clamps,Water damage,2023-10-03
37151518,6122525432,1003,Binding Tape,Aging and brittleness,2023-06-10
53797663,4646556461,1012,Tweezers,Torn pages,2023-11-25
92201760,6191237132,1003,Glue,Torn pages,2023-10-19
34399010,5566272277,1018,Scalpel,Water damage,2023-01-18
33350439,8776603294,1026,Glue,Faded text,2024-10-22
65200941,5790334186,1006,Glue,Insect damage,2024-07-19
92463918,3465790450,1016,Brush,Dust accumulation,2024-03-22
13951791,8777912670,1026,Brush,Faded text,2023-08-06
88138554,1684756752,1026,Tweezers,Aging and brittleness,2023-03-05
25748283,5276522395,1016,Tweezers,Dust accumulation,2023-06-04
79881020,1898754687,1018,Scissors,Dust accumulation,2023-12-22
97575740,3543657510,1030,Clamps,Staining,2024-06-25
90235712,8848211842,1020,Tweezers,Dust accumulation,2023-09-18
98755394,2749856903,1006,Clamps,Cover damage,2023-03-15
34530114,4036990181,1025,Brush,Torn pages,2023-05-19
47899460,7410905067,1012,Tweezers,Insect damage,2023-04-03
85254981,4464268962,1016,Scalpel,Water damage,2024-09-09
80929606,7809432672,1006,Clamps,Mold growth,2024-09-20
12510024,2454803623,1003,Scalpel,Aging and brittleness,2023-01-04
78439245,3440299981,1006,Glue,Torn pages,2022-12-25
91153229,6470668890,1026,Scissors,Mold growth,2024-09-27
13165389,2718346669,1018,Tweezers,Faded text,2024-03-01
64021332,1441770721,1006,Scalpel,Loose binding,2024-07-24
23520085,8127849126,1026,Glue,Water damage,2024-04-25
48161621,1282849338,1025,Scissors,Staining,2023-12-12
45671253,7826975652,1003,Scissors,Loose binding,2024-06-08
21422938,1600301101,1018,Binding Tape,Torn pages,2023-09-23
90891100,3252829663,1026,Scalpel,Faded text,2023-02-15
55632745,4937503541,1020,Scissors,Water damage,2024-08-23
64152425,2886114002,1006,Scalpel,Staining,2024-05-19
56419186,9548698150,1012,Scalpel,Cover damage,2024-08-25
48948084,6442820960,1026,Tweezers,Staining,2024-05-06
97182588,8904334688,1018,Glue,Staining,2023-10-14
50914175,3954198090,1012,Brush,Torn pages,2024-04-18
86696835,7002568481,1020,Tweezers,Faded text,2023-09-16
91153284,5952237989,1016,Tweezers,Water damage,2024-02-16
65332099,5001684403,1016,Scalpel,Faded text,2023-07-20
70706051,4599126882,1025,Glue,Staining,2024-02-07
89842567,4129385749,1018,Binding Tape,Insect damage,2024-09-27
39904136,6158615924,1003,Clamps,Mold growth,2023-02-27
21029769,8144977174,1003,Binding Tape,Faded text,2024-07-19
61399951,5804651348,1026,Binding Tape,Faded text,2024-07-03
16573339,8680940305,1030,Binding Tape,Mold growth,2023-01-30
99279773,8046626746,1018,Tweezers,Cover damage,2023-12-12
18015134,9498017861,1026,Clamps,Loose binding,2023-12-25
85123998,6571328884,1003,Brush,Torn pages,2023-03-10
38200226,3712274929,1018,Brush,Dust accumulation,2024-06-25
48817069,8164500782,1026,Brush,Dust accumulation,2023-09-12
27714479,4078157325,1003,Scalpel,Staining,2023-11-11
22209456,5580963107,1006,Scalpel,Insect damage,2024-04-10
90760119,7538580844,1026,Scalpel,Insect damage,2024-03-11
86303674,8037703129,1003,Scalpel,Water damage,2023-07-11
97051580,1092393423,1020,Glue,Dust accumulation,2023-12-26
20898749,5527897445,1030,Scalpel,Loose binding,2023-01-29
13689790,7011546057,1018,Glue,Loose binding,2023-05-05
37020604,4245190210,1006,Binding Tape,Cover damage,2024-01-30
55108544,5261171945,1003,Brush,Staining,2024-06-03
70575040,5627701980,1016,Tweezers,Torn pages,2024-09-17
44229575,5305758610,1012,Glue,Mold growth,2022-12-15
92201931,8870819805,1020,Scalpel,Cover damage,2024-06-26
51831756,5533816791,1026,Tweezers,Water damage,2024-02-01
43574220,2208588037,1003,Scalpel,Mold growth,2024-10-25
11199442,4898464153,1018,Glue,Faded text,2024-06-15
80012245,4825501100,1003,Binding Tape,Staining,2023-06-24
49341403,1249241479,1003,Glue,Cover damage,2023-01-10
39248860,3024955984,1016,Scalpel,Faded text,2024-02-17
10281951,4772030935,1018,Tweezers,Water damage,2024-07-11
90760160,8406494690,1018,Tweezers,Insect damage,2023-04-26
78439394,7077760638,1006,Tweezers,Insect damage,2023-09-24
99279842,6528561504,1030,Clamps,Insect damage,2024-06-19
32433125,8050224313,1020,Brush,Cover damage,2023-12-19
41214953,7755337530,1025,Clamps,Faded text,2022-12-19
48161769,4180558084,1026,Glue,Faded text,2024-03-25
58909673,4710923043,1012,Glue,Aging and brittleness,2023-06-11
67167215,9921441598,1003,Tweezers,Insect damage,2024-03-23
92464114,8890960178,1026,Clamps,Loose binding,2023-04-26
70575093,5991400060,1025,Clamps,Insect damage,2024-08-28
52356090,1875061900,1026,Clamps,Torn pages,2024-07-05
29942779,5485165518,1016,Clamps,Cover damage,2023-08-01
45540356,7211678001,1020,Clamps,Staining,2024-09-06
20636684,8885261388,1030,Clamps,Cover damage,2024-05-25
10806285,7374941157,1030,Scissors,Faded text,2023-08-12
83682320,6153826061,1030,Scalpel,Faded text,2023-01-31
57861138,7042086609,1020,Clamps,Torn pages,2024-11-24
57336856,7047084554,1016,Scalpel,Torn pages,2022-12-13
84075545,8800071419,1012,Clamps,Mold growth,2023-03-10
24437792,5061926720,1016,Brush,Faded text,2023-12-01
86172706,3663167582,1012,Scissors,Cover damage,2024-03-22
48948260,3481868477,1012,Binding Tape,Dust accumulation,2024-03-15
69264438,5432212406,1016,Scissors,Dust accumulation,2023-01-26
56943678,8290734782,1016,Clamps,Insect damage,2024-05-12
21292100,2974002142,1025,Binding Tape,Staining,2024-09-25
60220484,3419565202,1003,Brush,Loose binding,2023-07-26
18146376,2346251605,1020,Binding Tape,Mold growth,2024-02-13
94692428,3336029968,1026,Binding Tape,Torn pages,2023-08-10
88138829,6369925024,1003,Scalpel,Insect damage,2024-08-05
74769485,8814987330,1020,Scissors,Torn pages,2023-08-12
40297551,8004643126,1006,Binding Tape,Water damage,2024-02-26
89318489,9718188115,1026,Scalpel,Loose binding,2023-11-30
71361627,2547792458,1012,Scalpel,Mold growth,2024-01-05
32302174,3979879383,1006,Clamps,Staining,2023-03-22
58123362,7324214834,1020,Brush,Cover damage,2024-08-18
74638436,5602596339,1003,Tweezers,Mold growth,2023-07-06
97838184,5175856036,1003,Scalpel,Cover damage,2024-11-01
72148076,4892386392,1018,Brush,Water damage,2024-04-08
83289201,5618073173,1003,Tweezers,Cover damage,2024-08-15
67691636,4230138784,1016,Glue,Water damage,2024-01-10
61662330,7122216477,1020,Clamps,Insect damage,2023-01-01
62841979,7600363804,1016,Glue,Dust accumulation,2023-10-18
60089467,5354823353,1026,Binding Tape,Mold growth,2023-08-15
62448768,6046039540,1026,Tweezers,Cover damage,2022-12-14
87221382,3359589615,1003,Tweezers,Aging and brittleness,2024-08-18
43050120,8866562558,1012,Tweezers,Loose binding,2022-12-01
47375498,1969270592,1020,Tweezers,Water damage,2024-03-13
92988557,5808738293,1018,Scissors,Dust accumulation,2023-08-28
90891405,9017391848,1030,Tweezers,Insect damage,2023-10-02
34399375,3235679477,1016,Glue,Aging and brittleness,2024-02-27
68871312,1025898036,1006,Glue,Loose binding,2024-02-29
23520403,8612730566,1030,Clamps,Cover damage,2023-07-02
71099539,1408823837,1018,Binding Tape,Mold growth,2023-08-18
92726429,3835341180,1016,Glue,Mold growth,2023-08-31
48948384,5013342600,1006,Scissors,Torn pages,2023-11-27
82896037,5678015780,1006,Glue,Faded text,2024-02-28
15131819,6899533940,1003,Scalpel,Faded text,2024-10-22
13165752,8930760766,1012,Scalpel,Cover damage,2023-12-30
58254526,1245981631,1003,Glue,Insect damage,2024-07-10
19981508,6598720109,1003,Glue,Water damage,2024-05-23
35448006,8370288642,1020,Clamps,Aging and brittleness,2023-08-24
86697160,1972704774,1030,Brush,Dust accumulation,2023-02-11
92726482,9222433149,1018,Clamps,Aging and brittleness,2024-04-16
54715604,2745636842,1018,Scissors,Insect damage,2024-03-17
89056469,2667312480,1018,Glue,Aging and brittleness,2024-05-14
45802710,3857980333,1026,Glue,Cover damage,2023-05-17
68347092,7640326485,1025,Binding Tape,Faded text,2024-06-15
25486555,7699172173,1018,Scalpel,Cover damage,2023-03-25
52356315,5581292095,1016,Binding Tape,Water damage,2024-06-20
51832030,7354589664,1016,Clamps,Dust accumulation,2023-02-14
91940063,4659844890,1026,Brush,Loose binding,2024-07-02
17622238,4612015582,1020,Tweezers,Water damage,2024-06-18
36889826,4547203330,1030,Scissors,Mold growth,2023-08-12
31909091,8485598200,1016,Scissors,Loose binding,2023-10-19
29025506,3223069655,1006,Scissors,Loose binding,2023-04-22
63497450,9271610314,1006,Glue,Water damage,2023-06-28
40166634,1997351705,1025,Binding Tape,Staining,2024-07-29
87221486,8541367064,1026,Tweezers,Loose binding,2023-10-16
66774255,4917535185,1030,Scalpel,Faded text,2023-01-07
13034738,5045769564,1026,Tweezers,Mold growth,2023-05-03
90498291,9834307028,1012,Tweezers,Staining,2023-06-26
64152822,9719043937,1020,Clamps,Water damage,2023-05-23
91677943,4595696985,1026,Glue,Mold growth,2024-11-26
16704762,9508405146,1020,Brush,Aging and brittleness,2023-04-03
37545210,7340987977,1003,Tweezers,Insect damage,2023-10-05
25486588,1123144044,1003,Tweezers,Torn pages,2024-10-03
31778048,9031842953,1012,Binding Tape,Cover damage,2023-04-25
11986180,7926221033,1030,Brush,Water damage,2023-06-08
82896132,3847202416,1006,Tweezers,Torn pages,2023-09-21
55502099,8202447721,1020,Tweezers,Dust accumulation,2023-05-04
93906195,5841372219,1025,Scissors,Dust accumulation,2023-07-09
44754200,2467007117,1006,Brush,Water damage,2022-12-15
96265496,6206428877,1018,Scissors,Cover damage,2023-06-28
59041048,2272445415,1006,Brush,Insect damage,2024-02-09
66774296,3882526327,1025,Glue,Dust accumulation,2024-07-24
42263837,1828458711,1020,Tweezers,Aging and brittleness,2024-10-30
56812830,6695849110,1026,Binding Tape,Loose binding,2024-06-23
96920866,4466417410,1016,Clamps,Insect damage,2023-11-26
13428007,8816956683,1018,Glue,Mold growth,2023-07-03
10937644,3501096979,1006,Binding Tape,Loose binding,2023-03-20
54060336,3209372381,1025,Scalpel,Aging and brittleness,2023-09-12
43574576,8870073009,1030,Tweezers,Water damage,2024-01-28
28894515,4501427076,1006,Scalpel,Cover damage,2024-08-22
68609332,1525053310,1012,Binding Tape,Staining,2024-08-04
44623160,6287374427,1006,Brush,Water damage,2024-04-07
38724923,7964020999,1025,Glue,Cover damage,2023-09-19
40953149,6242946041,1006,Tweezers,Torn pages,2023-05-14
99935550,9162713498,1016,Scissors,Dust accumulation,2023-01-11
44361026,6166884064,1006,Scissors,Faded text,2024-07-02
30467396,3716394614,1006,Brush,Insect damage,2024-06-26
82765141,5327463622,1030,Brush,Dust accumulation,2024-02-03
31909205,8266703404,1025,Scalpel,Staining,2023-06-21
53667159,3490164961,1020,Clamps,Faded text,2024-07-18
16573783,9451842521,1025,Glue,Torn pages,2023-03-27
65463641,8346910196,1003,Scissors,Cover damage,2024-10-13
78964058,6310229822,1020,Tweezers,Insect damage,2023-12-30
92464478,8451319298,1020,Glue,Aging and brittleness,2024-08-19
67429728,8985992495,1006,Brush,Water damage,2024-05-23
32433508,6719131501,1026,Clamps,Staining,2023-01-02
16573802,2861020098,1012,Tweezers,Torn pages,2022-12-31
12510571,1236688109,1026,Glue,Loose binding,2023-08-19
57861483,1942122826,1003,Clamps,Cover damage,2024-02-12
93775213,3827553626,1006,Clamps,Aging and brittleness,2023-02-18
91022702,9330977066,1025,Clamps,Faded text,2023-12-06
49079663,2301196232,1016,Binding Tape,Insect damage,2024-06-21
35841400,2604838878,1012,Scissors,Torn pages,2023-01-11
80930177,5318844070,1030,Tweezers,Water damage,2023-06-24
30336392,7885429828,1012,Glue,Loose binding,2024-09-09
38331788,2745943587,1030,Clamps,Faded text,2023-04-15
59958675,2707478843,1025,Brush,Torn pages,2023-01-17
74245524,6500675552,1030,Tweezers,Water damage,2024-01-27
86042007,7768297590,1003,Clamps,Dust accumulation,2024-06-29
28894617,7853676277,1003,Tweezers,Staining,2024-05-08
48948634,6655586137,1020,Brush,Dust accumulation,2023-06-05
45016474,4472973775,1020,Tweezers,Dust accumulation,2023-09-16
35186075,6765942974,1018,Glue,Water damage,2023-10-04
67298721,3746723097,1026,Binding Tape,Faded text,2024-10-03
10020273,7662037817,1025,Scalpel,Insect damage,2024-05-20
54191540,2105086674,1018,Binding Tape,Aging and brittleness,2024-07-30
57861556,1294286090,1012,Binding Tape,Water damage,2024-03-19
72410559,3491769337,1020,Scalpel,Faded text,2023-10-28
44361153,7161780018,1020,Brush,Water damage,2023-03-22
76473796,6487350351,1025,Tweezers,Aging and brittleness,2024-09-06
67823046,5160039507,1026,Glue,Staining,2023-09-20
78833100,1105668217,1018,Scissors,Aging and brittleness,2024-08-31
68740557,2965172072,1020,Brush,Insect damage,2024-02-28
43443663,3592415522,1018,Tweezers,Cover damage,2024-02-13
93119961,4701865078,1025,Brush,Aging and brittleness,2023-02-28
86042075,8244697033,1026,Tweezers,Water damage,2023-06-07
65201628,8553885383,1020,Clamps,Insect damage,2023-08-17
80012769,2138163498,1025,Glue,Insect damage,2024-09-17
17360356,2194857952,1016,Scissors,Mold growth,2023-11-30
52487656,7192158871,1026,Clamps,Insect damage,2023-04-29
82503153,8903334679,1018,Scissors,Water damage,2024-04-25
67823095,9355446851,1030,Glue,Dust accumulation,2023-08-04
17884665,9750341181,1016,Tweezers,Faded text,2023-03-20
41084414,4405783262,1016,Scissors,Insect damage,2023-07-06
21161472,8598656645,1003,Scalpel,Cover damage,2024-01-12
65201668,8045036082,1025,Clamps,Torn pages,2024-05-19
13559302,6198920878,1020,Glue,Mold growth,2024-06-21
25617927,3162424442,1016,Scalpel,Staining,2023-12-23
63628809,9964028343,1012,Scissors,Loose binding,2024-04-06
62973452,7742242743,1018,Tweezers,Staining,2023-08-24
60352017,8962044341,1025,Scissors,Staining,2023-08-08
68478482,7884070574,1025,Binding Tape,Faded text,2024-02-28
62842389,2696850281,1003,Brush,Faded text,2024-02-07
58517013,6198984662,1026,Clamps,Mold growth,2023-11-09
97707545,6930390093,1018,Glue,Faded text,2023-10-25
40035869,6179693663,1030,Clamps,Torn pages,2024-04-06
45278751,7095390951,1025,Binding Tape,Cover damage,2023-04-04
59565600,2310688170,1025,Scalpel,Torn pages,2024-03-29
21685792,7921324929,1025,Tweezers,Insect damage,2024-05-23
90629668,7571274363,1020,Clamps,Loose binding,2024-04-15
25749029,7488698596,1025,Scissors,Insect damage,2023-03-21
13821478,4311232500,1012,Clamps,Aging and brittleness,2024-09-17
70182439,2219337376,1016,Scalpel,Insect damage,2024-10-21
29943341,6009463221,1018,Scalpel,Torn pages,2024-10-15
20506159,5325920597,1025,Tweezers,Faded text,2023-01-04
68609583,4819526217,1016,Tweezers,Aging and brittleness,2023-01-09
17622581,6840484786,1020,Tweezers,Torn pages,2023-02-10
96003640,1840312003,1018,Scissors,Cover damage,2024-07-13
64939579,9518784667,1025,Clamps,Cover damage,2023-02-08
89187900,1164897741,1006,Glue,Faded text,2024-01-19
60352066,9770945636,1003,Binding Tape,Staining,2024-03-08
41870917,7121365608,1018,Scalpel,Insect damage,2024-06-17
59172424,9574806054,1003,Glue,Aging and brittleness,2024-05-12
18277961,7966682293,1018,Glue,Loose binding,2024-06-08
11069002,6766342395,1012,Scissors,Faded text,2023-03-11
13166157,1380959656,1012,Clamps,Cover damage,2023-08-16
36628048,2091046848,1025,Tweezers,Torn pages,2024-06-20
51832403,9661209250,1016,Tweezers,Insect damage,2023-08-06
71755351,1907134388,1016,Scalpel,Loose binding,2023-08-04
63366748,5818244183,1012,Clamps,Insect damage,2023-01-23
77784668,5090227384,1006,Brush,Aging and brittleness,2024-01-13
98362981,8167120014,1012,Tweezers,Dust accumulation,2024-07-30
26011243,6265846051,1003,Clamps,Aging and brittleness,2023-03-13
12772972,8034095789,1030,Clamps,Insect damage,2023-07-14
73459312,8680405582,1026,Glue,Aging and brittleness,2023-04-04
95872635,7479627314,1003,Scissors,Water damage,2023-07-31
49342077,8524503111,1026,Binding Tape,Faded text,2023-01-23
76867204,5165628464,1026,Glue,Water damage,2023-10-06
62842500,4619122370,1030,Glue,Water damage,2023-08-06
48686728,3874112277,1025,Clamps,Mold growth,2023-01-13
44754569,8511022302,1016,Scissors,Insect damage,2023-08-25
31385224,4522475516,1025,Tweezers,Mold growth,2024-03-30
51701387,2713545841,1006,Brush,Cover damage,2023-03-15
73983637,3363703219,1020,Glue,Aging and brittleness,2023-09-30
48686741,5351121589,1026,Glue,Insect damage,2023-10-31
47900314,4215120739,1020,Scissors,Water damage,2023-05-16
23389852,1043277459,1025,Brush,Water damage,2023-06-10
69789342,6709729564,1030,Brush,Staining,2022-12-10
29943455,4407791158,1030,Binding Tape,Dust accumulation,2024-04-15
17360543,2089358532,1020,Brush,Mold growth,2024-07-08
48424613,4468875957,1020,Binding Tape,Cover damage,2023-10-05
77522611,4563235554,1006,Glue,Mold growth,2024-07-17
91940541,3301684923,1016,Binding Tape,Faded text,2024-01-20
40953534,1941683608,1026,Tweezers,Dust accumulation,2024-02-04
62187205,2318037376,1012,Binding Tape,Faded text,2024-10-12
53798603,7559081079,1003,Brush,Faded text,2024-10-03
89581263,5833809927,1030,Binding Tape,Cover damage,2023-02-16
71362261,1442961207,1012,Brush,Staining,2023-10-09
30598869,4837053436,1016,Clamps,Water damage,2023-09-26
23652055,9065809185,1016,Scissors,Staining,2023-06-30
89319125,1602525268,1030,Brush,Torn pages,2024-09-05
95086297,1484023442,1003,Binding Tape,Insect damage,2023-03-22
75294436,6805637269,1016,Scalpel,Loose binding,2023-05-02
91416295,1888724471,1003,Scissors,Faded text,2023-09-14
73983720,5513294676,1030,Brush,Faded text,2024-06-21
13297386,6712479241,1016,Scissors,Insect damage,2023-09-18
98100971,6733979089,1016,Scissors,Faded text,2023-09-10
73459438,9283903293,1016,Brush,Mold growth,2023-11-28
16574194,6004606284,1030,Scissors,Loose binding,2023-05-01
46720758,8125154294,1016,Clamps,Aging and brittleness,2023-01-23
34662135,6541310931,1016,Glue,Water damage,2024-03-12
29288184,1751350175,1018,Binding Tape,Dust accumulation,2024-07-16
29681400,2456612607,1025,Clamps,Faded text,2024-06-03
74901242,7418345495,1030,Tweezers,Staining,2024-04-16
81454846,7815446177,1020,Clamps,Loose binding,2024-05-16
58255103,7683850547,1030,Scissors,Water damage,2023-08-25
68085511,9481110035,1012,Tweezers,Insect damage,2024-11-09
69920522,5316158321,1003,Scalpel,Mold growth,2024-04-13
86435595,3185040660,1030,Clamps,Cover damage,2023-10-28
80013069,7763469651,1025,Tweezers,Mold growth,2024-11-30
76343054,2935797205,1003,Binding Tape,Insect damage,2023-05-10
24438546,7368920651,1026,Brush,Staining,2024-10-13
75818771,1948763348,1006,Glue,Water damage,2024-08-13
79882009,1711514445,1006,Clamps,Cover damage,2024-06-30
84338462,4871940533,1003,Glue,Insect damage,2024-09-21
40429345,5401700863,1016,Tweezers,Faded text,2023-06-29
95086370,7412990224,1026,Brush,Dust accumulation,2024-02-20
41215790,8292961939,1020,Brush,Insect damage,2023-01-30
63366965,4167443734,1018,Glue,Aging and brittleness,2023-09-19
96528182,9998388285,1003,Scissors,Dust accumulation,2023-05-23
83552058,6800667478,1030,Tweezers,Torn pages,2023-04-11
21423932,4777039488,1012,Brush,Torn pages,2023-06-29
32958275,8075524301,1026,Scissors,Dust accumulation,2023-08-12
42264390,3020912454,1006,Glue,Cover damage,2023-02-15
99936073,5423217309,1016,Binding Tape,Water damage,2023-12-17
40429386,5714019255,1025,Glue,Torn pages,2024-09-06
60352337,3540632108,1003,Glue,Loose binding,2024-08-19
97707869,8473619079,1016,Glue,Cover damage,2024-01-06
65070942,9311270747,1025,Brush,Cover damage,2023-11-08
52881248,3783503686,1018,Brush,Torn pages,2024-09-07
87615328,1306145826,1003,Binding Tape,Cover damage,2024-11-11
97576802,6222538051,1012,Tweezers,Aging and brittleness,2023-05-16
34006893,1617982631,1018,Clamps,Insect damage,2024-08-04
50653040,3074314105,1018,Clamps,Dust accumulation,2023-11-22
37021559,4010637681,1025,Scalpel,Insect damage,2023-01-09
83552122,2696728850,1030,Brush,Mold growth,2024-03-18
84993928,7383734277,1025,Clamps,Loose binding,2024-05-10
36366222,2769035995,1016,Clamps,Loose binding,2023-09-16
76736410,3409142596,1025,Tweezers,Torn pages,2023-04-15
38201251,8445291912,1016,Clamps,Torn pages,2023-03-27
10282922,8215122930,1020,Glue,Torn pages,2024-11-08
31123373,9061341943,1020,Brush,Dust accumulation,2024-10-31
